fr_Nhpyrrole,fr_SH,fr_amide,fr_benzene,fr_bicyclic,fr_guanido,fr_imidazole,fr_para_hydroxylation,fr_phenol,fr_sulfide,AvgIpc,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex
0,0,5,0,0,0,0,0,0,0,3.340411467612234,0.9736842105263158,1.631578947368421,2.184210526315789,13.02411554583317,13.02411554583317,-1.482366313707403
0,0,5,0,0,1,0,0,0,0,3.677522971459338,0.8888888888888888,1.488888888888889,2.022222222222222,13.5528814329217,13.5528814329217,-1.122819360009825
0,0,7,0,0,1,0,0,0,0,3.76403390754598,0.7547169811320755,1.264150943396226,1.773584905660377,13.66915290720132,13.66915290720132,-1.208828834717963
0,0,8,0,0,1,0,0,0,0,3.832051347550843,0.6896551724137931,1.172413793103448,1.672413793103448,13.73311709955519,13.73311709955519,-1.358365871755
0,0,4,0,0,0,0,0,0,0,3.55848266150118,0.8529411764705882,1.470588235294118,2.029411764705882,13.20931288248388,13.20931288248388,-1.191407275618134
0,0,4,0,0,0,0,0,0,0,3.340411467612234,0.9473684210526315,1.605263157894737,2.157894736842105,13.00411554583317,13.00411554583317,-1.498895239327238
1,0,8,0,0,2,1,0,0,0,3.943764706473179,0.78125,1.359375,1.921875,14.1008784080575,14.1008784080575,-1.452582365540575
1,0,7,0,0,2,1,0,0,0,3.863804881069098,0.8245614035087719,1.421052631578947,1.982456140350877,13.95284651474642,13.95284651474642,-1.425149541948262
1,0,6,0,0,2,1,0,0,0,3.801559571053419,0.8679245283018868,1.471698113207547,2.056603773584906,13.83782345602581,13.83782345602581,-1.399307443058053
1,0,5,0,0,1,1,0,0,0,3.650277493870024,1.0,1.69047619047619,2.285714285714286,13.42961787791333,13.42961787791333,-1.329137147821069
1,0,4,0,0,1,1,0,0,0,3.293558804169169,1.028571428571428,1.714285714285714,2.285714285714286,12.9959422930865,12.9959422930865,-1.296768322628389
0,0,3,0,0,2,0,0,0,0,3.26214986239187,0.9705882352941176,1.529411764705882,2.029411764705882,13.18075728420748,13.18075728420748,-1.210087536187825
3,0,5,2,1,0,2,1,0,0,4.048710624762724,0.6557377049180327,1.180327868852459,1.721311475409836,14.29056374589893,14.29056374589893,-1.639865953388022
3,0,4,2,1,0,2,1,0,0,3.934123508175835,0.6981132075471698,1.264150943396226,1.849056603773585,13.89849357153799,13.89849357153799,-1.596503948248732
3,0,3,1,1,0,2,1,0,0,3.736049246680744,0.8571428571428571,1.428571428571429,1.976190476190476,13.53268963838724,13.53268963838724,-1.612821870479353
2,0,3,1,0,0,2,0,0,0,3.607562902188152,0.8461538461538461,1.435897435897436,1.974358974358974,13.24513499615998,13.24513499615998,-1.507927088343756
0,0,4,2,0,0,0,0,2,0,3.472226730631513,0.8636363636363636,1.431818181818182,1.977272727272727,13.56245698446859,13.56245698446859,-1.12855803334082
0,0,3,1,0,0,0,0,1,0,3.231955746357184,1.125,1.78125,2.34375,13.28147345049131,13.28147345049131,-1.084765351324694
0,0,2,1,0,0,0,0,1,0,2.526787937209583,1.0,1.6,2.12,12.10358497102545,12.10358497102545,-1.354544858066684
0,0,6,0,0,0,0,0,0,1,3.526849883468153,0.9148936170212766,1.574468085106383,2.148936170212766,13.69564130345017,13.69564130345017,-1.307907813255891
0,0,5,0,0,0,0,0,0,0,3.383627779178172,0.9743589743589743,1.615384615384615,2.179487179487179,12.97689212330571,12.97689212330571,-1.265002667535205
0,0,4,0,0,0,0,0,0,0,3.243231984511147,1.032258064516129,1.709677419354839,2.258064516129032,12.629430155199,12.629430155199,-1.212922038404958
0,0,1,1,0,0,0,0,1,0,2.939535280379425,1.35,2.05,2.6,11.92756414294113,11.92756414294113,-1.065350056689341
0,0,2,1,0,0,0,0,1,0,2.453954461414235,1.181818181818182,1.772727272727273,2.272727272727273,11.82318678088519,11.82318678088519,-1.205068289661543
0,0,3,0,0,0,0,0,0,0,3.45110032797813,0.8333333333333334,1.266666666666667,1.766666666666667,13.35656116150164,13.35656116150164,-0.9968256245307663
1,0,5,0,0,0,1,0,0,0,3.84152083510202,0.8936170212765957,1.446808510638298,1.978723404255319,14.05543026321512,14.05543026321512,-1.139350751093737
1,0,5,0,0,0,1,0,0,0,3.842006950466494,0.8936170212765957,1.446808510638298,1.978723404255319,13.9609258133785,13.9609258133785,-1.253310763008675
1,0,8,1,1,0,0,1,0,1,3.838239566010254,0.864406779661017,1.508474576271186,2.135593220338983,13.1272616356322,13.1272616356322,-1.563777988632411
0,0,4,1,0,1,0,0,0,0,3.460690422104689,1.022727272727273,1.681818181818182,2.25,13.52150397046636,13.52150397046636,-1.240644568151229
0,0,7,2,0,0,0,0,1,0,3.272772697032164,0.5441176470588235,1.014705882352941,1.5,13.93350097868925,13.93350097868925,-1.994689866573627
0,0,4,1,0,0,0,0,0,0,2.867628053014928,0.8918918918918919,1.540540540540541,2.081081081081081,13.24009907165345,13.24009907165345,-1.460154406731719
0,0,4,2,0,0,0,0,1,0,3.019583817776065,0.6595744680851063,1.170212765957447,1.702127659574468,13.6446541105674,13.6446541105674,-1.197187197498723
0,0,9,1,0,0,0,0,0,0,3.917063376227879,0.6833333333333333,1.266666666666667,1.833333333333333,14.22566928382248,14.22566928382248,-1.662755238669457
1,0,8,2,1,0,0,1,1,0,4.230933711312799,0.7027027027027027,1.283783783783784,1.905405405405405,14.4295621691447,14.4295621691447,-1.7135074171471
0,0,11,2,0,1,0,0,1,0,1.79061884210934,0.532608695652174,0.9891304347826086,1.532608695652174,14.69082798891764,14.69082798891764,-2.079132300286404
0,0,2,1,0,0,0,0,1,0,2.444977885953221,1.181818181818182,1.772727272727273,2.272727272727273,11.90885881204333,11.90885881204333,-1.257932013740094
0,0,5,0,0,0,0,0,0,0,2.713447404740037,0.84375,1.34375,1.78125,12.54160051868926,12.54160051868926,-1.617180072646343
0,0,5,0,0,1,0,0,0,1,2.878650514305401,0.8536585365853658,1.48780487804878,2.024390243902439,13.13869488883839,13.13869488883839,-1.365146939358928
0,0,2,0,0,1,0,0,0,1,2.598450389510579,1.107142857142857,1.714285714285714,2.214285714285714,12.55213733591845,12.55213733591845,-1.104939120773806
0,0,1,0,0,0,0,0,0,0,2.257685855465615,1.352941176470588,1.941176470588235,2.352941176470588,11.44790462018141,11.44790462018141,-1.119112523095659
0,0,1,0,0,0,0,0,0,0,2.729718739782077,1.352941176470588,2.0,2.529411764705882,11.81735260770975,11.81735260770975,-1.040477240278827
0,0,6,1,0,0,0,0,0,0,3.067173373222817,0.6730769230769231,1.25,1.788461538461539,13.04294850361155,13.04294850361155,-1.562315012499389
1,0,5,0,0,0,1,0,0,1,3.686262810961416,1.022222222222222,1.666666666666667,2.222222222222222,13.4662680354671,13.4662680354671,-1.427627996752727
1,0,12,4,0,0,1,0,1,0,1.742786691815458,0.4821428571428572,0.8928571428571429,1.366071428571429,15.14890921278284,15.14890921278284,-1.908717644974198
1,0,5,2,1,0,0,1,1,0,3.794463283778843,0.8181818181818182,1.472727272727273,2.090909090909091,14.39517373015531,14.39517373015531,-1.648837128709449
0,0,5,0,0,1,0,0,0,0,2.953929704271349,0.6382978723404256,1.085106382978723,1.531914893617021,13.34458059352377,13.34458059352377,-1.581322190239975
0,0,11,0,0,0,0,0,0,0,3.286052063012642,0.4246575342465753,0.8493150684931506,1.315068493150685,13.4090808275713,13.4090808275713,-1.836961301455653
0,0,1,1,0,0,0,0,0,0,2.354514204816744,1.263157894736842,1.842105263157895,2.315789473684211,11.86725292894936,11.86725292894936,-1.046054526748971
0,1,4,0,0,1,0,0,0,0,3.367529895895716,1.025,1.65,2.175,13.46940748119725,13.46940748119725,-1.112472158188316
0,0,3,0,0,1,0,0,0,0,3.233373831562774,1.088235294117647,1.705882352941176,2.235294117647059,13.24164684318274,13.24164684318274,-1.081672602254832
0,1,3,1,0,0,0,0,0,0,2.742853167972123,0.9090909090909091,1.484848484848485,1.96969696969697,12.79556270310644,12.79556270310644,-1.140014430556683
0,1,2,0,0,0,0,0,0,0,2.409297801092334,1.090909090909091,1.636363636363636,2.0,12.2783843537415,12.2783843537415,-1.094497931888805
0,0,1,0,0,0,0,0,0,0,2.137612602553561,1.25,1.75,2.0625,11.58139644746788,11.58139644746788,-1.0157350718065
0,0,4,1,0,0,0,0,0,0,3.400709761205709,1.0,1.641025641025641,2.205128205128205,13.60402819639742,13.60402819639742,-1.174909598704734
0,0,4,2,0,0,0,0,0,0,3.45938925318429,0.8571428571428571,1.428571428571429,1.976190476190476,13.57776195518724,13.57776195518724,-1.191152256693633
0,0,3,1,0,0,0,0,0,0,3.221898923641674,1.129032258064516,1.774193548387097,2.354838709677419,12.73604769457268,12.73604769457268,-1.161141310371177
0,0,2,0,0,0,0,0,0,0,2.850968353770513,1.3,1.9,2.4,12.22588545603426,12.22588545603426,-1.103606229528848
1,0,7,2,1,0,0,1,0,0,3.637511440487503,0.6031746031746031,1.126984126984127,1.714285714285714,13.85862971261367,13.85862971261367,-1.957087860879937
0,0,2,0,0,0,0,0,0,0,2.203340270114163,1.294117647058824,1.823529411764706,2.176470588235294,11.52330782312925,11.52330782312925,-1.115322919291173
0,0,2,1,0,0,0,0,1,1,2.586801807373442,1.115384615384615,1.692307692307692,2.192307692307693,12.48712952464937,12.48712952464937,-1.186517620937263
0,0,16,2,0,1,0,0,1,0,1.729033509304295,0.4957983193277311,0.9663865546218487,1.504201680672269,14.39827676137964,14.39827676137964,-1.844237808886069
1,0,10,3,1,1,0,1,1,0,1.600017776445239,0.6063829787234043,1.127659574468085,1.723404255319149,15.05080325493205,15.05080325493205,-1.873970014598523
0,0,4,0,0,0,0,0,0,0,3.169988374902631,1.206896551724138,1.862068965517241,2.413793103448276,12.57467715944403,12.57467715944403,-1.072342484902216
0,0,3,0,0,0,0,0,0,0,3.055687717004445,1.185185185185185,1.814814814814815,2.333333333333333,12.16968616150164,12.16968616150164,-1.459265138154027
0,0,3,0,0,1,0,0,0,0,2.725197123520429,0.75,1.166666666666667,1.555555555555556,13.14658195666906,13.14658195666906,-1.203809031836143
0,0,3,0,0,1,0,0,0,0,2.696393491389493,0.9393939393939394,1.575757575757576,2.090909090909091,12.43878811691093,12.43878811691093,-1.274778036977226
0,0,3,0,0,1,0,0,0,0,2.674738752773822,0.8484848484848485,1.393939393939394,1.878787878787879,12.77805085551974,12.77805085551974,-1.207805562802371
0,0,5,1,0,0,0,0,0,0,3.444959670326734,0.8863636363636364,1.522727272727273,2.113636363636364,13.67261991909153,13.67261991909153,-1.183307317086366
0,0,7,0,0,0,0,0,0,1,3.567131114661108,0.8301886792452831,1.452830188679245,2.018867924528302,13.56641144073372,13.56641144073372,-1.670556323345981
0,0,4,0,0,1,0,0,0,0,2.868667404448445,0.6136363636363636,0.9545454545454546,1.272727272727273,13.53176278300429,13.53176278300429,-1.229536920622376
0,0,4,0,0,1,0,0,0,0,3.264508931495462,1.117647058823529,1.794117647058824,2.382352941176471,12.6655833978665,12.6655833978665,-1.209681384465836
0,0,5,0,0,0,0,0,0,0,3.367388338732981,0.95,1.575,2.075,13.61546822802685,13.61546822802685,-1.158159238913347
1,0,2,1,1,0,0,1,0,0,3.081676680754602,1.033333333333333,1.666666666666667,2.266666666666667,12.61247346623835,12.61247346623835,-1.454056568615101
2,0,3,1,1,0,1,1,0,0,3.41975353298723,1.03030303030303,1.757575757575758,2.424242424242424,12.79782210569413,12.79782210569413,-1.384210338456371
1,0,2,1,1,0,0,1,0,0,3.068835132925822,1.1,1.766666666666667,2.366666666666667,12.55780667359536,12.55780667359536,-1.511885366801042
1,0,3,1,1,0,0,1,0,0,3.081676680754602,1.1,1.733333333333333,2.333333333333333,12.6055290217939,12.6055290217939,-1.440167679726212
1,0,2,1,1,0,0,1,0,0,3.066721118187564,1.03448275862069,1.689655172413793,2.275862068965517,12.7817790217939,12.7817790217939,-1.142272612748803
1,0,2,1,1,0,0,1,0,0,3.408990330750785,1.233333333333333,2.0,2.666666666666667,12.98350379503653,12.98350379503653,-1.110815959099689
0,0,5,0,0,0,0,0,0,0,3.710217504667233,0.8444444444444444,1.511111111111111,2.088888888888889,13.72130001401275,13.72130001401275,-1.173165272458357
0,0,6,1,0,0,0,0,1,0,3.801267114966651,0.7222222222222222,1.240740740740741,1.796296296296296,14.18388242430074,14.18388242430074,-1.36000111844422
2,0,7,0,0,0,2,0,0,0,3.981430000260001,0.7627118644067796,1.35593220338983,1.88135593220339,13.98492824904669,13.98492824904669,-1.355307775871571
0,0,7,1,0,0,0,0,1,0,3.946912002169245,0.7192982456140351,1.228070175438597,1.754385964912281,14.26230269470222,14.26230269470222,-1.602497615278436
0,0,19,1,0,0,0,0,0,0,1.642730628436878,0.3636363636363636,0.7045454545454546,1.151515151515152,14.93498191371161,14.93498191371161,-1.878384464008824
0,0,3,0,0,0,0,0,0,1,3.16971856087868,1.133333333333333,1.766666666666667,2.266666666666667,12.94962498967549,12.94962498967549,-1.402103384563702
0,0,8,1,0,0,0,0,0,1,3.788051379948352,0.7121212121212122,1.272727272727273,1.833333333333333,13.8257601236159,13.8257601236159,-1.545334296458167
0,0,8,2,0,0,0,0,2,0,3.826458130099124,0.6056338028169014,1.070422535211268,1.535211267605634,14.29872613597171,14.29872613597171,-1.508707574687381
0,1,14,0,0,0,0,0,0,1,1.809840409236367,0.4631578947368421,0.8421052631578947,1.284210526315789,13.90558991100383,13.90558991100383,-1.660189697770641
0,1,2,0,0,0,0,0,0,0,2.208241598171375,1.375,1.9375,2.3125,11.34380165028974,11.34380165028974,-1.189396993365247
0,1,2,0,0,0,0,0,0,0,2.212312827350901,1.375,1.9375,2.3125,11.26909816704459,11.26909816704459,-1.235218253968253
0,0,5,0,0,0,0,0,0,0,3.191599721808478,1.03125,1.65625,2.15625,12.66504599567099,12.66504599567099,-1.383288874191652
0,0,4,0,0,0,0,0,0,0,3.117613971141015,1.071428571428571,1.714285714285714,2.178571428571428,12.44715073066263,12.44715073066263,-1.233315329218108
1,1,2,2,1,0,0,1,1,0,3.20361702020254,0.9696969696969697,1.636363636363636,2.303030303030303,12.65949091599705,12.65949091599705,-1.225274906953367
0,0,3,1,0,0,0,0,0,0,2.719586062904265,0.7878787878787878,1.242424242424242,1.696969696969697,13.04816928431918,13.04816928431918,-1.170995538794285
2,0,2,2,2,0,0,2,0,0,3.51431715998982,0.7894736842105263,1.342105263157895,1.921052631578947,13.33312346932702,13.33312346932702,-1.13557455446261
0,0,4,3,0,0,0,0,0,0,3.102281983085548,0.56,0.88,1.18,14.09560324153894,14.09560324153894,-1.17536204372747
0,0,3,1,0,0,0,0,0,0,3.306345076871918,1.055555555555556,1.722222222222222,2.305555555555555,13.3678690145199,13.3678690145199,-1.185409186822878
0,0,2,1,0,0,0,0,0,0,3.153660203114191,1.148148148148148,1.851851851851852,2.407407407407407,12.78474489795918,12.78474489795918,-1.070095164609053
0,0,2,2,0,0,0,0,0,0,2.666625132053444,0.8518518518518519,1.37037037037037,1.888888888888889,12.45816279289494,12.45816279289494,-1.158410526403436
0,0,4,1,0,0,0,0,1,0,2.828942668681321,0.8157894736842105,1.394736842105263,1.894736842105263,13.00282241186517,13.00282241186517,-1.428745413186701
2,0,5,3,1,0,1,1,2,0,3.90740171735853,0.6290322580645161,1.129032258064516,1.661290322580645,14.21386866391924,14.21386866391924,-1.347790700375165
0,0,7,2,0,0,0,0,1,0,3.689577858653297,0.7288135593220338,1.322033898305085,1.898305084745763,13.8320641474881,13.8320641474881,-1.359893441525404
0,0,4,1,0,0,0,0,1,0,3.436238312319251,0.9318181818181818,1.545454545454545,2.090909090909091,13.59615691559831,13.59615691559831,-1.230230478000442
1,0,3,0,0,0,1,0,0,0,3.466416054012314,1.264705882352941,1.970588235294118,2.529411764705882,13.07135778848576,13.07135778848576,-1.290826160704026
0,0,2,0,0,1,0,0,0,0,2.52309739853029,1.038461538461539,1.615384615384615,2.076923076923077,12.27698189615352,12.27698189615352,-1.280852754682119
0,0,9,0,0,0,0,0,0,0,3.129445387662056,0.4833333333333333,0.9166666666666666,1.366666666666667,13.68282283932894,13.68282283932894,-1.976324364066588
1,0,4,1,1,0,0,1,0,1,3.415020759104647,0.7291666666666666,1.25,1.791666666666667,13.19032462487906,13.19032462487906,-1.865785663699694
0,1,2,0,0,0,0,0,0,1,2.460153266837625,1.238095238095238,1.80952380952381,2.238095238095238,11.82606326635592,11.82606326635592,-1.428749778977503
1,0,2,0,0,0,1,0,0,0,2.974011978620907,1.208333333333333,1.833333333333333,2.291666666666667,12.45594671201814,12.45594671201814,-1.116584362139917
0,0,3,0,0,0,0,0,0,0,3.204076475520538,1.25,2.0,2.583333333333333,12.69861630763416,12.69861630763416,-1.057141334929033
0,0,2,1,0,0,0,0,1,0,2.525107392675064,1.166666666666667,1.75,2.208333333333333,12.16531641051482,12.16531641051482,-1.316927962543042
0,1,3,0,0,0,0,0,0,0,2.547612132565485,0.9230769230769231,1.384615384615385,1.769230769230769,12.41059323472187,12.41059323472187,-1.36935405643739
0,0,3,1,0,2,0,0,1,0,3.429256637536797,0.9285714285714286,1.5,2.071428571428572,13.5736957941783,13.5736957941783,-1.150064090450996
0,1,5,0,0,0,0,0,0,0,3.464480843552637,0.8444444444444444,1.355555555555556,1.844444444444445,13.54028868982352,13.54028868982352,-1.568208082721695
0,0,4,1,0,0,0,0,0,0,2.912815190056557,0.7209302325581395,1.232558139534884,1.720930232558139,13.43457680515907,13.43457680515907,-1.715052445026622
0,0,3,0,0,0,0,0,0,0,3.209938577917651,1.0,1.606060606060606,2.151515151515151,13.07826587310263,13.07826587310263,-1.10846173751475
0,0,2,0,0,0,0,0,0,0,2.479567101257834,0.96,1.48,1.88,12.29464758125472,12.29464758125472,-1.299941867178971
1,0,3,0,0,0,1,0,0,0,3.216822474830152,0.9393939393939394,1.515151515151515,1.96969696969697,12.84901840828924,12.84901840828924,-1.504950580540859
0,0,4,0,0,0,0,0,0,0,3.210227690563836,1.03030303030303,1.666666666666667,2.181818181818182,12.9054393844825,12.9054393844825,-1.361164404903618
0,0,2,0,0,0,0,0,0,0,2.431604630144402,0.84,1.32,1.72,12.14573003275384,12.14573003275384,-1.584391534391534
0,0,2,0,0,0,0,0,0,0,2.461818291429002,1.0,1.56,1.96,12.18711230788612,12.18711230788612,-1.452694869614513
0,0,4,1,0,0,0,0,1,0,2.938827556307207,0.7272727272727273,1.272727272727273,1.772727272727273,13.63275990358647,13.63275990358647,-1.213899465732597
0,0,5,0,0,0,0,0,0,0,3.399393411494244,0.95,1.575,2.125,12.89266234633839,12.89266234633839,-1.591100524888023
0,0,8,1,0,0,0,0,1,0,3.639760374416555,0.75,1.339285714285714,1.910714285714286,13.15918555710507,13.15918555710507,-1.483222917838909
0,0,11,1,0,1,0,0,0,0,4.093317430676558,0.6363636363636364,1.233766233766234,1.844155844155844,13.63729792803417,13.63729792803417,-1.198024545373108
1,0,7,2,1,0,0,1,0,0,4.036400112614963,0.7377049180327869,1.409836065573771,2.098360655737705,14.01440737981837,14.01440737981837,-1.241017163838549
1,0,6,0,0,0,1,0,0,1,3.906869825628259,0.9375,1.6875,2.354166666666667,13.63390740149537,13.63390740149537,-1.109200145413862
1,0,9,0,0,0,1,0,0,0,3.843036408361969,0.5733333333333334,1.053333333333333,1.52,13.59343910496505,13.59343910496505,-2.096428523395652
1,0,8,0,0,0,1,0,0,0,3.699675342785831,0.6349206349206349,1.126984126984127,1.587301587301587,13.23297487179673,13.23297487179673,-1.840129978257943
0,0,9,0,0,0,0,0,0,0,3.186041892839098,0.4603174603174603,0.8571428571428571,1.26984126984127,13.1784890536528,13.1784890536528,-1.715545074386038
0,0,8,1,0,1,0,0,0,0,3.727777658917275,0.7076923076923077,1.261538461538461,1.846153846153846,13.60354715033439,13.60354715033439,-1.927312314757172
0,0,8,0,0,0,0,0,0,1,3.799691961946681,0.5606060606060606,0.9545454545454546,1.363636363636364,13.93551211588431,13.93551211588431,-1.675381757261226
2,0,9,0,0,1,2,0,0,0,4.07457858856905,0.5866666666666667,1.066666666666667,1.586666666666667,13.54780927502665,13.54780927502665,-1.903418440829397
3,0,10,1,1,1,2,1,0,0,1.746894490770933,0.6444444444444445,1.222222222222222,1.822222222222222,14.29193102189813,14.29193102189813,-1.89239176118758
2,0,20,1,1,2,1,1,0,2,1.662043083290994,0.3580246913580247,0.691358024691358,1.080246913580247,14.63372417594785,14.63372417594785,-2.116101088983728
0,1,10,1,0,1,0,0,0,1,3.377159830382382,0.6025641025641025,1.064102564102564,1.551282051282051,14.06648657159643,14.06648657159643,-1.69924178413882
0,2,19,1,0,0,0,0,0,1,1.619746299053911,0.4615384615384616,0.8692307692307693,1.369230769230769,14.48173246911804,14.48173246911804,-2.026642101233122
