length,Nside,Cside,hydrophobic,G,L,P,K,dpc-AP,dpc-YP,dpc-KK,dpc-GP,dde-PH,dde-AP,dde-YP,dde-GP,asdc-AP,asdc-YP,asdc-KK,asdc-GP
4,6,16,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,19,0.29,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,12,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
4,16,12,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.903253436546509,0.0,0.0,0.0,0.2
8,16,19,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5,13,0.44,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,2,0.82,0.3636363636363636,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9457940490750917,0.0,0.0,0.0,0.1578947368421053
10,19,14,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5,0,0.62,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5,0,0.88,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693
3,12,14,0.67,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,19,0.71,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,1.013041035632833,0.0,0.0,0.0,0.09090909090909091
6,8,0,0.67,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9,10,0.83,0.0,0.1666666666666667,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,1.337554771413759,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
5,3,13,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,9,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,15,17,0.67,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,17,7,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7,14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,18,8,0.33,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,17,7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,16,4,0.62,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,13,13,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,16,8,0.62,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4,17,0.75,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.8003606431765009,0.0,0.0,0.0,0.07692307692307693
9,4,0,0.78,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.6521809953226201,0.0,0.0,0.0,0.06666666666666667
6,18,8,0.83,0.3333333333333333,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,13,14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9,14,0.67,0.08333333333333333,0.25,0.1666666666666667,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.3990920846129089,0.0,0.0,0.0,0.04761904761904762
10,5,14,0.6,0.4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471
9,17,6,0.56,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.6521809953226201,0.0,0.0,0.0,0.06666666666666667
8,9,9,0.88,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,8,0.29,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4,14,0.71,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
6,10,14,0.67,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0,14,0.78,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12,16,0.57,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12,17,1.0,0.0,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,8,0.29,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,12,13,0.33,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.91030777304933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4,0.71,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,8,0.57,0.0,0.0,0.4285714285714285,0.2857142857142857,0.1666666666666667,0.0,0.0,0.0,0.0,1.013041035632833,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
6,9,10,0.83,0.0,0.1666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4,8,0.86,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9,18,0.83,0.0,0.1666666666666667,0.1666666666666667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.91030777304933,0.0,0.0,0.1111111111111111,0.0,0.0
8,5,14,0.62,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,14,0.82,0.3636363636363636,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,9,0.62,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,14,0.82,0.1818181818181818,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4625065378682232,0.0,0.0,0.0,0.1052631578947368
8,12,14,0.38,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
9,0,18,0.89,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
7,6,14,0.57,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,14,0.75,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
10,10,14,0.8,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.544128004872977,0.0,0.0,0.0,0.1176470588235294
12,0,14,0.58,0.1666666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,14,0.43,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,15,18,0.71,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,18,0.75,0.0,0.0,0.25,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.8003606431765009,0.0,0.0,0.1538461538461539,0.0,0.0,0.0
6,7,16,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,12,0.75,0.125,0.0,0.375,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.8003606431765009,0.0,0.8003606431765009,0.1538461538461539,0.0,0.0,0.07692307692307693
10,0,12,0.8,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.676194153115833,0.0,0.0,0.1764705882352941,0.0,0.0,0.0
7,3,18,0.71,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14,1,0.29,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9,1,0.33,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6,6,0.14,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,13,0.5,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
8,19,12,0.5,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19,9,0.5,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,19,4,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,18,1,0.57,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3,6,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,19,15,0.33,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
6,2,2,0.33,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.91030777304933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,9,19,0.29,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,14,10,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,9,11,0.71,0.0,0.2857142857142857,0.1428571428571428,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,1.013041035632833,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
7,14,4,0.86,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,12,0.88,0.0,0.25,0.25,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.8003606431765009,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
6,9,19,0.33,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,16,0.29,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3,2,0.5,0.25,0.0,0.125,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.8003606431765009,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
8,9,2,0.75,0.25,0.125,0.125,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.8003606431765009,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
6,19,15,0.33,0.0,0.0,0.1666666666666667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.91030777304933,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
6,3,10,0.5,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.337554771413759,0.0,0.0,0.0,0.1111111111111111
6,10,19,0.67,0.0,0.0,0.1666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,1.337554771413759,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
6,17,13,0.83,0.0,0.1666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,12,0.67,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,9,4,0.71,0.2352941176470588,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.2223664012086393,0.0,0.0,0.0,0.06451612903225806
9,9,4,0.78,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
11,7,6,0.82,0.0,0.0,0.2727272727272727,0.0,0.1,0.0,0.0,0.0,0.0,0.4625065378682232,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
13,16,14,0.69,0.1538461538461539,0.0,0.2307692307692308,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.7163281859162193,0.0,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043
13,6,2,0.62,0.1538461538461539,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5,0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,16,6,0.5,0.0,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
8,12,9,1.0,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,17,19,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,9,12,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
7,17,4,1.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,15,4,0.67,0.0,0.0,0.1666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,1.337554771413759,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
8,5,5,0.75,0.375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,9,10,0.86,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,4,4,0.6,0.1,0.1,0.2,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.7841562911864778,0.0,0.0,0.1176470588235294,0.0,0.0
6,8,4,0.83,0.0,0.0,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7,14,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,14,0.67,0.0,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4,12,0.67,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5,14,0.83,0.3333333333333333,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
5,14,16,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0
9,16,0,0.56,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12,12,0.71,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,9,5,0.55,0.1818181818181818,0.09090909090909091,0.1818181818181818,0.0,0.1,0.0,0.0,0.0,0.0,0.4625065378682232,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
13,4,0,0.23,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,11,17,0.62,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9,2,0.54,0.1538461538461539,0.07692307692307693,0.1538461538461539,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.3486789197377017,0.0,0.0,0.04347826086956522,0.0,0.0,0.0
8,12,19,0.75,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,12,9,1.0,0.25,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,12,19,0.88,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
8,12,4,1.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12,16,0.86,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,17,14,0.67,0.0,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,19,8,0.33,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,7.600387774580766,0.0,0.0,0.3333333333333333,0.0,0.0
4,8,14,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,11,0.64,0.09090909090909091,0.1818181818181818,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,11,0.59,0.0,0.1176470588235294,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,12,0.7,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,6,0.67,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.2,1.91030777304933,0.0,0.0,1.337554771413759,0.0,0.0,0.0,0.1111111111111111
6,0,10,0.67,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,11,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,12,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0
10,0,2,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,0,0.67,0.3333333333333333,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.2,1.91030777304933,0.0,0.0,1.337554771413759,0.0,0.0,0.0,0.1111111111111111
9,1,5,0.56,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,12,0.8,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428
8,1,11,0.75,0.125,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
5,1,8,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,4,0.17,0.0,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,0,0.43,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
10,2,16,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,9,0.71,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,12,0.6,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,16,0.67,0.1666666666666667,0.3333333333333333,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2,0,0.67,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,12,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,13,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2,14,0.44,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2,17,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,18,0.5,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,5,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0
6,3,17,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3,11,0.71,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3,0,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3,9,0.67,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3,12,0.83,0.0,0.1666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,12,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3,12,0.83,0.0,0.1666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,3,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,3,14,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,4,0.8,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,1.877504021287143,0.0,0.0,0.1428571428571428,0.0,0.0,0.0
9,4,8,0.78,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,19,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4,14,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
